date,indicator,pillar,raw_value,z_score,z_3m_chg,z_6m_chg,z_12m_chg,z_trend_6m,pctile_expanding,direction_flag,streak_months,warning,expanding_mean_raw,expanding_std_raw
2018-08-31,s_vix,stress,12.547,0.858,0.1794,1.1672,-0.1013,0.5569,61.194,improving,4,improvement,19.7291,8.3706
2018-09-30,s_vix,stress,12.9105,0.8116,0.0823,0.7132,-0.324,0.6758,58.9109,flat,1,,19.6988,8.3643
2018-10-31,s_vix,stress,19.3522,0.0413,-0.7483,-0.1464,-1.1247,0.6514,25.6158,deteriorating,1,,19.6973,8.3457
2018-11-30,s_vix,stress,19.389,0.0368,-0.8212,-0.6417,-1.0743,0.5444,25.4902,deteriorating,2,,19.6959,8.3273
2018-12-31,s_vix,stress,24.9532,-0.6294,-1.441,-1.3586,-1.7671,0.318,14.1463,deteriorating,3,deterioration,19.719,8.3162
2019-01-31,s_vix,stress,19.5724,0.0176,-0.0238,-0.7721,-1.0207,0.1893,25.7282,flat,1,,19.7183,8.2979
2019-02-28,s_vix,stress,15.2347,0.5388,0.502,-0.3192,0.848,0.1361,44.9275,improving,1,,19.6988,8.2851
2019-03-31,s_vix,stress,14.4852,0.6274,1.2568,-0.1842,0.529,0.1054,48.0769,improving,2,,19.6763,8.2742
2019-04-30,s_vix,stress,12.949,0.8101,0.7925,0.7688,0.6224,0.2336,59.3301,improving,3,improvement,19.6473,8.268
2019-05-31,s_vix,stress,16.7218,0.353,-0.1858,0.3161,-0.3256,0.2862,36.6667,deteriorating,1,,19.6347,8.2524
2019-06-30,s_vix,stress,15.836,0.4591,-0.1683,1.0885,-0.2701,0.4677,39.3365,deteriorating,2,,19.6185,8.2384
2019-07-31,s_vix,stress,13.3059,0.7636,-0.0465,0.7461,-0.026,0.592,58.0189,flat,1,,19.5916,8.2311
2019-08-31,s_vix,stress,18.9791,0.0743,-0.2787,-0.4646,-0.7838,0.5146,26.7606,deteriorating,1,,19.589,8.2137
2019-09-30,s_vix,stress,15.559,0.4894,0.0302,-0.138,-0.3222,0.4916,40.6542,flat,1,,19.572,8.2005
2019-10-31,s_vix,stress,15.4665,0.4993,-0.2643,-0.3108,0.458,0.4398,41.8605,deteriorating,1,,19.5548,8.1875
2019-11-30,s_vix,stress,12.5235,0.8557,0.7814,0.5027,0.8188,0.5236,63.4259,improving,1,,19.5253,8.1829
2019-12-31,s_vix,stress,13.7567,0.7028,0.2134,0.2436,1.3322,0.5642,53.9171,improving,2,,19.5013,8.1742
2020-01-31,s_vix,stress,13.941,0.6782,0.1788,-0.0855,0.6606,0.5499,51.3761,improving,3,,19.4782,8.1651
2020-02-29,s_vix,stress,19.6289,-0.0184,-0.8741,-0.0927,-0.5572,0.5345,24.2009,deteriorating,1,,19.4789,8.1481
2020-03-31,s_vix,stress,57.7368,-3.0,-3.7028,-3.4894,-3.6274,-0.0471,1.8182,deteriorating,2,,19.6363,8.4936
2020-04-30,s_vix,stress,41.4538,-2.5294,-3.2075,-3.0287,-3.3395,-0.5519,2.7149,deteriorating,3,deterioration,19.7257,8.5904
2020-05-31,s_vix,stress,30.897,-1.2933,-1.2749,-2.149,-1.6463,-0.91,7.6577,deteriorating,4,deterioration,19.7713,8.6024
2020-06-30,s_vix,stress,31.1195,-1.3119,1.6881,-2.0146,-1.771,-1.2458,7.6233,improving,1,,19.8174,8.6153
2020-07-31,s_vix,stress,26.8405,-0.8124,1.7169,-1.4906,-1.5761,-1.4942,12.9464,improving,2,,19.8459,8.6093
2020-08-31,s_vix,stress,22.8895,-0.3527,0.9406,-0.3343,-0.427,-1.55,18.6667,improving,3,,19.8581,8.5941
2020-09-30,s_vix,stress,27.6476,-0.9031,0.4088,2.0969,-1.3924,-1.2005,11.9469,improving,4,improvement,19.8894,8.5909
2020-10-31,s_vix,stress,29.4386,-1.1066,-0.2941,1.4228,-1.6059,-0.9633,9.2511,deteriorating,1,,19.9276,8.5949
2020-11-30,s_vix,stress,24.9955,-0.5881,-0.2353,0.7053,-1.4437,-0.8458,16.2281,deteriorating,2,,19.9478,8.5837
2020-12-31,s_vix,stress,22.3741,-0.2821,0.621,1.0298,-0.9848,-0.6742,23.5808,improving,1,,19.9574,8.5679
2021-01-31,s_vix,stress,24.91,-0.5765,0.5301,0.2359,-1.2547,-0.6348,16.5217,improving,2,,19.977,8.5566
2021-02-28,s_vix,stress,23.1405,-0.3689,0.2192,-0.0162,-0.3505,-0.6375,19.4805,improving,3,,19.9895,8.5419
2021-03-31,s_vix,stress,21.843,-0.2166,0.0655,0.6865,2.7834,-0.5231,25.8621,flat,1,,19.9967,8.5259
2021-04-30,s_vix,stress,17.4162,0.302,0.8785,1.4086,2.8314,-0.2883,37.3391,improving,1,,19.9867,8.5107
2021-05-31,s_vix,stress,19.7605,0.0265,0.3954,0.6146,1.3198,-0.1859,29.0598,improving,2,,19.9858,8.4941
2021-06-30,s_vix,stress,16.9568,0.3558,0.5724,0.6379,1.6677,-0.0796,40.4255,improving,3,improvement,19.974,8.4796
2021-07-31,s_vix,stress,17.6033,0.279,-0.023,0.8555,1.0914,0.063,36.8644,flat,1,,19.9649,8.4645
2021-08-31,s_vix,stress,17.4727,0.2938,0.2673,0.6627,0.6465,0.1734,37.1308,improving,1,,19.9553,8.4495
2021-09-30,s_vix,stress,19.8248,0.0154,-0.3404,0.232,0.9185,0.2121,28.1513,deteriorating,1,,19.9548,8.4332
2021-10-31,s_vix,stress,17.8714,0.2465,-0.0325,-0.0555,1.3531,0.2029,36.8201,flat,1,,19.9469,8.4181
2021-11-30,s_vix,stress,18.5005,0.1715,-0.1223,0.145,0.7595,0.227,33.75,deteriorating,1,,19.9414,8.4025
2021-12-31,s_vix,stress,21.3545,-0.1679,-0.1833,-0.5237,0.1142,0.1397,26.1411,deteriorating,2,,19.9467,8.3869
2022-01-31,s_vix,stress,23.181,-0.3848,-0.6313,-0.6638,0.1917,0.0291,18.1818,deteriorating,3,deterioration,19.9589,8.3734
2022-02-28,s_vix,stress,25.7484,-0.6895,-0.861,-0.9833,-0.3206,-0.1348,14.4033,deteriorating,4,deterioration,19.9807,8.3651
2022-03-31,s_vix,stress,26.9687,-0.8327,-0.6649,-0.8481,-0.6162,-0.2761,12.7049,deteriorating,5,deterioration,20.0068,8.3603
2022-04-30,s_vix,stress,24.3735,-0.5211,-0.1363,-0.7676,-0.8231,-0.4041,17.551,deteriorating,6,deterioration,20.0231,8.3489
2022-05-31,s_vix,stress,29.3136,-1.1082,-0.4187,-1.2796,-1.1347,-0.6174,8.5366,deteriorating,7,deterioration,20.0577,8.3525
2022-06-30,s_vix,stress,28.2332,-0.9753,-0.1425,-0.8074,-1.3311,-0.7519,10.9312,deteriorating,8,deterioration,20.088,8.3518
2022-07-31,s_vix,stress,24.9952,-0.5861,-0.065,-0.2013,-0.8651,-0.7855,16.9355,flat,1,,20.1061,8.3417
2022-08-31,s_vix,stress,22.1696,-0.2469,0.8613,0.4426,-0.5407,-0.7117,26.506,improving,1,,20.1137,8.3272
2022-09-30,s_vix,stress,27.3418,-0.8652,0.11,-0.0325,-0.8807,-0.7171,12.8,improving,2,,20.1401,8.3234
2022-10-31,s_vix,stress,30.0057,-1.1801,-0.594,-0.659,-1.4266,-0.827,7.9681,deteriorating,1,,20.1761,8.3295
2022-11-30,s_vix,stress,23.2991,-0.3742,-0.1273,0.734,-0.5456,-0.7046,21.4286,deteriorating,2,,20.1875,8.3164
2022-12-31,s_vix,stress,21.7843,-0.1916,0.6736,0.7836,-0.0238,-0.574,28.8538,improving,1,,20.1933,8.3018
2023-01-31,s_vix,stress,20.169,0.0029,1.183,0.589,0.3877,-0.4759,31.4961,improving,2,,20.1932,8.2868
2023-02-28,s_vix,stress,20.1205,0.0088,0.3829,0.2556,0.6983,-0.4332,31.7647,improving,3,improvement,20.1929,8.2718
2023-03-31,s_vix,stress,21.6443,-0.1751,0.0165,0.6901,0.6576,-0.3182,28.9062,flat,1,,20.1981,8.2574
2023-04-30,s_vix,stress,17.8179,0.2877,0.2848,1.4678,0.8088,-0.0736,41.6342,improving,1,,20.1896,8.2438
2023-05-31,s_vix,stress,17.6361,0.3092,0.3004,0.6833,1.4173,0.0403,43.0233,improving,2,,20.1805,8.2305
2023-06-30,s_vix,stress,14.0032,0.7485,0.9236,0.9401,1.7237,0.197,64.0927,improving,3,improvement,20.1586,8.224
2023-07-31,s_vix,stress,13.9324,0.755,0.4673,0.7521,1.3411,0.3223,64.2308,improving,4,improvement,20.1366,8.2178
2023-08-31,s_vix,stress,15.8539,0.52,0.2108,0.5112,0.7669,0.4075,50.9579,improving,5,improvement,20.1216,8.2072
2023-09-30,s_vix,stress,15.1733,0.6015,-0.147,0.7766,1.4667,0.537,55.3435,deteriorating,1,,20.1042,8.198
2023-10-31,s_vix,stress,18.8877,0.1481,-0.6069,-0.1396,1.3282,0.5137,35.7414,deteriorating,2,,20.0999,8.1839
2023-11-30,s_vix,stress,14.0191,0.741,0.221,0.4319,1.1152,0.5857,62.8788,improving,1,,20.0788,8.1774
2023-12-31,s_vix,stress,12.7185,0.8972,0.2958,0.1488,1.0889,0.6105,73.5849,improving,2,,20.0532,8.1747
2024-01-31,s_vix,stress,13.3886,0.8129,0.6648,0.0579,0.81,0.6201,68.0451,improving,3,,20.0301,8.1699
2024-02-29,s_vix,stress,13.9805,0.7385,-0.0025,0.2185,0.7298,0.6565,62.1723,flat,1,,20.0093,8.1635
2024-03-31,s_vix,stress,13.7875,0.7601,-0.1372,0.1586,0.9352,0.683,64.9254,deteriorating,1,,19.9879,8.1576
2024-04-30,s_vix,stress,16.1377,0.471,-0.3419,0.3229,0.1833,0.7368,46.8401,deteriorating,2,,19.9747,8.1466
2024-05-31,s_vix,stress,13.0587,0.8465,0.1079,0.1054,0.5373,0.7544,70.0,improving,1,,19.9511,8.1427
2024-06-30,s_vix,stress,12.667,0.8918,0.1317,-0.0054,0.1433,0.7535,73.8007,improving,2,,19.9263,8.1399
2024-07-31,s_vix,stress,14.3739,0.6804,0.2094,-0.1325,-0.0745,0.7314,58.4559,improving,3,,19.9075,8.1325
2024-08-31,s_vix,stress,19.3123,0.0731,-0.7734,-0.6654,-0.4469,0.6205,32.6007,deteriorating,1,,19.9055,8.1188
2024-09-30,s_vix,stress,17.6633,0.2757,-0.6161,-0.4844,-0.3258,0.5397,39.4161,deteriorating,2,,19.8979,8.1061
2024-10-31,s_vix,stress,19.9609,-0.0077,-0.6882,-0.4787,-0.1559,0.4599,29.4545,deteriorating,3,deterioration,19.8982,8.0924
2024-11-30,s_vix,stress,16.0152,0.4788,0.4058,-0.3676,-0.2622,0.3987,47.1014,improving,1,,19.8852,8.0819
2024-12-31,s_vix,stress,15.8662,0.4962,0.2206,-0.3956,-0.401,0.3328,48.7365,improving,2,,19.8718,8.0718
2025-01-31,s_vix,stress,16.7636,0.3843,0.3921,-0.2961,-0.4286,0.2834,44.6043,improving,3,,19.8614,8.0603
2025-02-28,s_vix,stress,16.968,0.3583,-0.1205,0.2852,-0.3802,0.3309,44.086,deteriorating,1,,19.8519,8.0486
2025-03-31,s_vix,stress,21.8414,-0.2468,-0.743,-0.5224,-1.0068,0.2439,25.0,deteriorating,2,,19.8584,8.0361
2025-04-30,s_vix,stress,31.9662,-1.4986,-1.8829,-1.4908,-1.9696,-0.0046,5.694,deteriorating,3,deterioration,19.8983,8.0528
2025-05-31,s_vix,stress,20.4623,-0.0699,-0.4282,-0.5488,-0.9164,-0.0961,28.3688,deteriorating,4,deterioration,19.9001,8.0396
2025-06-30,s_vix,stress,18.4033,0.1859,0.4326,-0.3104,-0.706,-0.1478,36.7491,improving,1,,19.8952,8.0269
2025-07-31,s_vix,stress,16.3813,0.4369,1.9355,0.0526,-0.2435,-0.139,46.4789,improving,2,,19.8838,8.0163
2025-08-31,s_vix,stress,15.75,0.5146,0.5845,0.1563,0.4415,-0.113,51.5789,improving,3,,19.8704,8.0067
2025-09-30,s_vix,stress,15.7891,0.5087,0.3228,0.7555,0.233,0.0129,51.049,improving,4,improvement,19.8571,7.997
2025-10-31,s_vix,stress,18.0865,0.221,-0.2159,1.7196,0.2288,0.2995,37.6307,deteriorating,1,,19.8514,7.9847
2025-11-30,s_vix,stress,19.7695,0.0102,-0.5044,0.0802,-0.4686,0.3129,30.2083,deteriorating,2,,19.8512,7.9718
2025-12-31,s_vix,stress,15.5482,0.5387,0.03,0.3528,0.0424,0.3717,54.3253,flat,1,,19.8374,7.9627
2026-01-31,s_vix,stress,16.179,0.4585,0.2375,0.0216,0.0742,0.3753,47.2414,improving,1,,19.8257,7.9526
2026-02-28,s_vix,stress,19.207,0.0777,0.0674,-0.4369,-0.2806,0.3025,32.9897,flat,1,,19.8237,7.94
2026-03-31,s_vix,stress,25.5968,-0.7253,-1.264,-1.234,-0.4786,0.0968,13.6986,deteriorating,1,,19.842,7.934
2026-04-30,s_vix,stress,19.8119,0.0038,-0.4548,-0.2172,1.5024,0.0606,29.6928,deteriorating,2,,19.842,7.9214
2026-05-31,s_vix,stress,17.2371,0.3283,0.2506,0.318,0.3982,0.1136,43.5374,improving,1,,19.8337,7.9102
2001-12-31,s_bond,stress,0.5157,-0.6027,,,,,100.0,,24,,0.3579,0.262
2002-01-31,s_bond,stress,0.2817,0.2845,,,,,100.0,,25,,0.3548,0.2569
2002-02-28,s_bond,stress,0.2928,0.2364,,,,,66.6667,,26,,0.3524,0.252
2002-03-31,s_bond,stress,0.0561,1.1252,1.7279,,,,100.0,improving,1,,0.3415,0.2536
2002-04-30,s_bond,stress,0.208,0.5144,0.2299,,,,80.0,improving,2,,0.3367,0.2501
2002-05-31,s_bond,stress,0.0835,0.9775,0.741,,,0.4226,83.3333,improving,3,,0.328,0.2501
2002-06-30,s_bond,stress,0.4682,-0.5488,-1.674,0.0539,,0.4315,28.5714,deteriorating,1,,0.3326,0.2471
2002-07-31,s_bond,stress,0.788,-1.7194,-2.2338,-2.0039,,0.0976,12.5,deteriorating,2,,0.3473,0.2563
2002-08-31,s_bond,stress,0.7187,-1.3808,-2.3582,-1.6172,,-0.172,22.2222,deteriorating,3,deterioration,0.3589,0.2606
2002-09-30,s_bond,stress,0.9835,-2.1742,-1.6254,-3.2994,,-0.7219,10.0,deteriorating,4,deterioration,0.3779,0.2785
2002-10-31,s_bond,stress,0.8515,-1.6071,0.1123,-2.1215,,-1.0755,27.2727,improving,1,,0.3918,0.2861
2002-11-30,s_bond,stress,0.6447,-0.8619,0.5189,-1.8394,,-1.382,41.6667,improving,2,,0.399,0.2851
2002-12-31,s_bond,stress,0.5951,-0.6742,1.5,-0.1254,-0.0715,-1.4029,46.1538,improving,3,,0.4045,0.2828
2003-01-31,s_bond,stress,0.5061,-0.3541,1.253,1.3653,-0.6386,-1.1754,64.2857,improving,4,improvement,0.4072,0.2794
2003-02-28,s_bond,stress,0.5214,-0.4026,0.4593,0.9782,-0.639,-1.0123,60.0,improving,5,improvement,0.4102,0.2762
2003-03-31,s_bond,stress,0.3757,0.1232,0.7974,2.2974,-1.002,-0.6294,68.75,improving,6,improvement,0.4093,0.2726
2003-04-30,s_bond,stress,0.1232,1.0223,1.3764,2.6294,0.5079,-0.1912,94.1176,improving,7,improvement,0.4022,0.2729
2003-05-31,s_bond,stress,0.1438,0.9253,1.3279,1.7872,-0.0522,0.1067,83.3333,improving,8,improvement,0.3959,0.2724
2003-06-30,s_bond,stress,0.1261,0.967,0.8438,1.6412,1.5158,0.3802,84.2105,improving,9,improvement,0.3895,0.2723
2003-07-31,s_bond,stress,0.0123,1.3391,0.3167,1.6932,3.0585,0.6624,100.0,improving,10,improvement,0.3807,0.2751
2003-08-31,s_bond,stress,0.0445,1.1878,0.2625,1.5904,2.5686,0.9275,95.2381,improving,11,improvement,0.373,0.2766
2003-09-30,s_bond,stress,-0.0689,1.5365,0.5695,1.4133,3.7107,1.163,100.0,improving,12,improvement,0.3632,0.2812
2003-10-31,s_bond,stress,-0.2174,1.9519,0.6128,0.9296,3.559,1.3179,100.0,improving,13,improvement,0.3506,0.291
2003-11-30,s_bond,stress,-0.2945,2.0851,0.8973,1.1598,2.947,1.5112,100.0,improving,14,improvement,0.3369,0.3028
2003-12-31,s_bond,stress,-0.2871,1.9532,0.4167,0.9862,2.6274,1.6756,96.0,improving,15,improvement,0.3239,0.3128
2004-01-31,s_bond,stress,-0.393,2.1541,0.2022,0.815,2.5082,1.8114,100.0,improving,16,improvement,0.3092,0.326
2004-02-29,s_bond,stress,-0.4817,2.2697,0.1845,1.0819,2.6723,1.9917,100.0,improving,17,improvement,0.2934,0.3415
2004-03-31,s_bond,stress,-0.441,2.0375,0.0843,0.501,1.9143,2.0752,89.2857,flat,1,,0.279,0.3534
2004-04-30,s_bond,stress,-0.5425,2.1896,0.0355,0.2377,1.1672,2.1149,96.5517,flat,2,,0.2632,0.368
2004-05-31,s_bond,stress,-0.4417,1.8343,-0.4354,-0.2509,0.909,2.073,76.6667,deteriorating,1,,0.2499,0.3771
2004-06-30,s_bond,stress,-0.5883,2.1066,0.0692,0.1535,1.1396,2.0986,90.3226,flat,1,,0.2344,0.3905
2004-07-31,s_bond,stress,-0.4984,1.8018,-0.3878,-0.3523,0.4627,2.0399,71.875,deteriorating,1,,0.2211,0.3993
2004-08-31,s_bond,stress,-0.4728,1.6771,-0.1572,-0.5926,0.4893,1.9411,69.697,deteriorating,2,,0.2087,0.4064
2004-09-30,s_bond,stress,-0.5934,1.892,-0.2146,-0.1455,0.3555,1.9169,76.4706,deteriorating,3,,0.1946,0.4165
2004-10-31,s_bond,stress,-0.533,1.6874,-0.1144,-0.5022,-0.2645,1.8332,68.5714,deteriorating,4,deterioration,0.1821,0.4238
2004-11-30,s_bond,stress,-0.8132,2.2257,0.5486,0.3914,0.1405,1.8984,97.2222,improving,1,,0.1652,0.4396
2004-12-31,s_bond,stress,-0.7684,2.0299,0.1379,-0.0767,0.0767,1.8856,81.0811,improving,2,,0.1496,0.4522
2005-01-31,s_bond,stress,-0.671,1.7525,0.0652,-0.0493,-0.4016,1.8774,65.7895,flat,1,,0.1362,0.4606
2005-02-28,s_bond,stress,-0.8648,2.077,-0.1487,0.3999,-0.1927,1.9441,84.6154,deteriorating,1,,0.12,0.4742
2005-03-31,s_bond,stress,-0.8114,1.891,-0.1389,-0.001,-0.1465,1.9439,70.0,deteriorating,2,,0.1053,0.4847
2005-04-30,s_bond,stress,-0.6182,1.4554,-0.2971,-0.232,-0.7342,1.9053,53.6585,deteriorating,3,,0.094,0.4893
2005-05-31,s_bond,stress,-0.5668,1.3215,-0.7555,-0.9042,-0.5128,1.7546,50.0,deteriorating,4,deterioration,0.0838,0.4923
2005-06-30,s_bond,stress,-0.5987,1.356,-0.5351,-0.6739,-0.7507,1.6422,53.4884,deteriorating,5,deterioration,0.0734,0.4957
2005-07-31,s_bond,stress,-0.7325,1.5824,0.127,-0.1702,-0.2194,1.6139,59.0909,improving,1,,0.0614,0.5017
2005-08-31,s_bond,stress,-0.7583,1.5907,0.2692,-0.4863,-0.0864,1.5328,60.0,improving,2,,0.0494,0.5078
2005-09-30,s_bond,stress,-0.644,1.3376,-0.0184,-0.5535,-0.5545,1.4406,47.8261,flat,1,,0.0393,0.5109
2005-10-31,s_bond,stress,-0.6235,1.2728,-0.3096,-0.1826,-0.4146,1.4102,44.6809,deteriorating,1,,0.0298,0.5133
2005-11-30,s_bond,stress,-0.6936,1.3801,-0.2106,0.0586,-0.8456,1.4199,54.1667,deteriorating,2,,0.0197,0.5168
2005-12-31,s_bond,stress,-0.5384,1.0636,-0.274,-0.2924,-0.9663,1.3712,38.7755,deteriorating,3,deterioration,0.0119,0.5174
2006-01-31,s_bond,stress,-0.8167,1.563,0.2902,-0.0193,-0.1895,1.368,60.0,improving,1,,0.0006,0.5228
2006-02-28,s_bond,stress,-0.9472,1.7613,0.3813,0.1706,-0.3157,1.3964,70.5882,improving,2,,-0.0123,0.5308
2006-03-31,s_bond,stress,-0.9137,1.6551,0.5915,0.3175,-0.2359,1.4493,63.4615,improving,3,improvement,-0.0243,0.5374
2006-04-30,s_bond,stress,-0.8792,1.5546,-0.0085,0.2817,0.0992,1.4963,56.6038,flat,1,,-0.0355,0.5427
2006-05-31,s_bond,stress,-0.8273,1.4297,-0.3316,0.0496,0.1082,1.5045,51.8519,deteriorating,1,,-0.0458,0.5466
2006-06-30,s_bond,stress,-0.6444,1.0798,-0.5753,0.0162,-0.2761,1.5073,36.3636,deteriorating,2,,-0.0535,0.5473
2006-07-31,s_bond,stress,-0.7138,1.1879,-0.3667,-0.3751,-0.3945,1.4447,41.0714,deteriorating,3,deterioration,-0.0618,0.5488
2006-08-31,s_bond,stress,-0.8254,1.3661,-0.0636,-0.3952,-0.2246,1.3789,50.8772,flat,1,,-0.0714,0.552
2006-09-30,s_bond,stress,-0.7234,1.1639,0.0841,-0.4912,-0.1737,1.297,37.931,flat,2,,-0.0794,0.5533
2006-10-31,s_bond,stress,-0.8484,1.3652,0.1773,-0.1893,0.0924,1.2654,50.8475,improving,1,,-0.0888,0.5564
2006-11-30,s_bond,stress,-0.8502,1.3451,-0.021,-0.0846,-0.035,1.2513,48.3333,flat,1,,-0.098,0.5592
2006-12-31,s_bond,stress,-0.7825,1.206,0.0422,0.1262,0.1425,1.2724,40.9836,flat,2,,-0.1061,0.5609
2007-01-31,s_bond,stress,-0.9298,1.4416,0.0764,0.2537,-0.1214,1.3147,58.0645,flat,3,,-0.1158,0.5646
2007-02-28,s_bond,stress,-1.0177,1.5647,0.2197,0.1986,-0.1966,1.3478,65.0794,improving,1,,-0.1263,0.5697
2007-03-31,s_bond,stress,-0.7618,1.1014,-0.1047,-0.0625,-0.5537,1.3373,32.8125,deteriorating,1,,-0.1336,0.5704
2007-04-30,s_bond,stress,-0.871,1.2732,-0.1684,-0.092,-0.2814,1.322,43.0769,deteriorating,2,,-0.142,0.5726
2007-05-31,s_bond,stress,-0.7638,1.0727,-0.492,-0.2723,-0.3569,1.2766,30.303,deteriorating,3,deterioration,-0.149,0.5731
2007-06-30,s_bond,stress,-0.5092,0.6237,-0.4777,-0.5824,-0.4561,1.1796,22.3881,deteriorating,4,deterioration,-0.153,0.5711
2007-07-31,s_bond,stress,-0.4402,0.4995,-0.7737,-0.9421,-0.6884,1.0225,20.5882,deteriorating,5,deterioration,-0.1561,0.5687
2007-08-31,s_bond,stress,0.833,-1.7017,-2.7744,-3.2664,-3.0678,0.4781,4.3478,deteriorating,6,deterioration,-0.1454,0.5749
2007-09-30,s_bond,stress,1.1162,-2.1277,-2.7513,-3.229,-3.2916,-0.06,2.8571,deteriorating,7,deterioration,-0.1318,0.5866
2007-10-31,s_bond,stress,0.6376,-1.2929,-1.7924,-2.566,-2.6581,-0.4877,9.8592,deteriorating,8,deterioration,-0.1236,0.5888
2007-11-30,s_bond,stress,1.4612,-2.5801,-0.8784,-3.6528,-3.9252,-1.0965,1.3889,deteriorating,9,deterioration,-0.107,0.6078
2007-12-31,s_bond,stress,1.8204,-2.9999,-0.8722,-3.6236,-4.2059,-1.7004,1.3699,deteriorating,10,deterioration,-0.0869,0.6358
2008-01-31,s_bond,stress,1.3937,-2.254,-0.9611,-2.7535,-3.6956,-2.1594,4.0541,deteriorating,11,deterioration,-0.0716,0.6501
2008-02-29,s_bond,stress,1.1937,-1.8998,0.6803,-0.1981,-3.4646,-2.1924,8.0,improving,1,,-0.0587,0.6592
2008-03-31,s_bond,stress,2.1249,-3.0,-0.0001,-0.8723,-4.1014,-2.3378,1.3158,flat,1,,-0.0366,0.6916
2008-04-30,s_bond,stress,1.6891,-2.4083,-0.1544,-1.1155,-3.6815,-2.5237,5.1948,deteriorating,1,,-0.0194,0.7094
2008-05-31,s_bond,stress,0.8929,-1.2692,0.6306,1.3109,-2.3419,-2.3052,17.9487,improving,1,,-0.0104,0.7117
2008-06-30,s_bond,stress,1.1487,-1.5999,1.4001,1.4,-2.2235,-2.0719,15.1899,improving,2,,0.001,0.7174
2008-07-31,s_bond,stress,1.4547,-1.9772,0.4311,0.2768,-2.4767,-2.0257,10.0,improving,3,improvement,0.0151,0.7281
2008-08-31,s_bond,stress,1.3651,-1.8153,-0.5461,0.0846,-0.1136,-2.0116,12.3457,deteriorating,1,,0.0281,0.7365
2008-09-30,s_bond,stress,2.8569,-3.0,-1.4001,0.0,-0.8723,-2.0116,2.439,deteriorating,2,,0.055,0.7832
2008-10-31,s_bond,stress,7.2669,-3.0,-1.0228,-0.5917,-1.7071,-2.1103,3.6145,deteriorating,3,deterioration,0.1231,1.048
2008-11-30,s_bond,stress,5.7411,-3.0,-1.1847,-1.7308,-0.4199,-2.3987,4.7619,deteriorating,4,deterioration,0.1756,1.176
2008-12-31,s_bond,stress,5.1244,-3.0,0.0,-1.4001,-0.0001,-2.6321,5.8824,flat,1,,0.2214,1.2636
2009-01-31,s_bond,stress,3.3909,-2.4271,0.5729,-0.4499,-0.1732,-2.7071,9.3023,improving,1,,0.2505,1.2939
2009-02-28,s_bond,stress,3.1446,-2.1772,0.8228,-0.362,-0.2774,-2.7674,12.6437,improving,2,,0.2768,1.3172
2009-03-31,s_bond,stress,3.0828,-2.0783,0.9217,0.9217,0.9217,-2.6138,15.9091,improving,3,improvement,0.3021,1.3379
2009-04-30,s_bond,stress,2.1533,-1.3658,1.0613,1.6342,1.0425,-2.3414,25.8427,improving,4,improvement,0.3186,1.3433
2009-05-31,s_bond,stress,1.2991,-0.7249,1.4523,2.2751,0.5442,-1.9622,30.0,improving,5,improvement,0.3273,1.3405
2009-06-30,s_bond,stress,1.05,-0.5361,1.5422,2.4639,1.0637,-1.5516,34.0659,improving,6,improvement,0.3336,1.3363
2009-07-31,s_bond,stress,0.7115,-0.2815,1.0843,2.1457,1.6957,-1.194,36.9565,improving,7,improvement,0.3369,1.3309
2009-08-31,s_bond,stress,0.4013,-0.0482,0.6768,2.1291,1.7671,-0.8391,37.6344,improving,8,improvement,0.3375,1.3251
2009-09-30,s_bond,stress,0.1531,0.1385,0.6747,2.2169,3.1385,-0.4697,39.3617,improving,9,improvement,0.3359,1.3195
2009-10-31,s_bond,stress,0.1514,0.1392,0.4207,1.505,3.1392,-0.2188,40.0,improving,10,improvement,0.3343,1.3139
2009-11-30,s_bond,stress,0.0705,0.2,0.2481,0.9249,3.2,-0.0647,40.625,improving,11,improvement,0.3321,1.3086
2009-12-31,s_bond,stress,-0.178,0.3879,0.2494,0.9241,3.3879,0.0893,43.299,improving,12,improvement,0.3279,1.3039
2010-01-31,s_bond,stress,-0.2714,0.4573,0.3181,0.7388,2.8845,0.2125,43.8776,improving,13,improvement,0.3229,1.2996
2010-02-28,s_bond,stress,-0.2046,0.404,0.204,0.4521,2.5812,0.2878,43.4343,improving,14,improvement,0.3186,1.2951
2010-03-31,s_bond,stress,-0.5072,0.634,0.2461,0.4955,2.7124,0.3704,48.0,improving,15,improvement,0.3119,1.2919
2010-04-30,s_bond,stress,-0.45,0.5865,0.1292,0.4473,1.9523,0.445,46.5347,improving,16,improvement,0.3057,1.2885
2010-05-31,s_bond,stress,0.5291,-0.1726,-0.5766,-0.3726,0.5523,0.3829,34.3137,deteriorating,1,,0.3075,1.2834
2010-06-30,s_bond,stress,0.5123,-0.1589,-0.7929,-0.5468,0.3772,0.2917,34.9515,deteriorating,2,,0.3091,1.2784
2010-07-31,s_bond,stress,0.2741,0.0273,-0.5592,-0.43,0.3088,0.2201,36.5385,deteriorating,3,deterioration,0.3089,1.2733
2010-08-31,s_bond,stress,0.1975,0.0871,0.2598,-0.3169,0.1353,0.1672,37.1429,improving,1,,0.308,1.2683
2010-09-30,s_bond,stress,-0.0261,0.2623,0.4212,-0.3717,0.1238,0.1053,42.4528,improving,2,,0.3054,1.2637
